zoo 0.16129032258064513
wine 0.037735849056603765
WBCD 0.01388888888888884
Australian 0.15458937198067635
ionosphere 0.17142857142857137
german 0.2566666666666667
vehicle 0.2885375494071146
madelon 0.5
isolet5 0.08351177730192716
Hill_Valley 0.48514851485148514

